식품명,에너지(kcal)
크로켓(고로케)_NEW정통 고로케,300
크로켓(고로케)_고기가득부추 고로케,314
크로켓(고로케)_고기야채 고로케,294
크로켓(고로케)_남해마늘로만든마늘치킨 고로케,286
크로켓(고로케)_마늘치킨 고로케,286
크로켓(고로케)_매콤마라모찌 (6개입),313
크로켓(고로케)_매콤마요 감동란 코로케,296
크로켓(고로케)_매콤에그마요 고로케,290
크로켓(고로케)_볶음김치 고로케,290
크로켓(고로케)_불고기피자 고로케,277
크로켓(고로케)_오븐에구운 고로케,263
크로켓(고로케)_치즈퐁당감자 고로케,339
크로켓(고로케)_하와이안 비프,233
크로켓(고로케)_화끈한 마라고로케,310
크림빵_고소한 흑임자크림빵,328
크림빵_골든크림메론빵,320
크림빵_까까웨뜨,443
크림빵_나눠먹는크림빵,428
크림빵_단팥크림코팡,271
크림빵_동글동글순우유롤,361
크림빵_딸기샌드케이크 크림빵,252
크림빵_딸기흑임자크림빵,286
크림빵_땅콩크림빵,431
크림빵_리얼초코소라빵,294
크림빵_매직모카크림빵,412
크림빵_민트초코 생크림 브레드,309
크림빵_밀크크림브레드,221
크림빵_바닐라슈,307
크림빵_바닐라크로캉롱슈,314
크림빵_부드러운모카크림빵,407
크림빵_부드러운후레쉬크림샌드빵,385
크림빵_브리오슈슈크레,740
크림빵_생크림빵,310
"크림빵_순,딸기산도",265
크림빵_순진우유크림빵,350
크림빵_슈크림빵,312
크림빵_슈크림빵,298
크림빵_스노우쿠키슈,320
크림빵_스마일슈크림빵,300
크림빵_시원하게 즐기는 메론빵,327
크림빵_아몬드슈,277
크림빵_아이스허니와앙슈,267
크림빵_어니언크런치,248
크림빵_어둠의다크초코통통,400
크림빵_요구르트 슈스틱,275
크림빵_우유크림슈,304
크림빵_진한쌀크림빵,325
크림빵_초코가나슈크림빵,299
크림빵_초코크로칸슈,277
크림빵_초코크림아몬드볼,400
크림빵_초콜릿크로캉롱슈,286
크림빵_촉촉브래드,296
크림빵_치즈크림팡도르,326
크림빵_카스타드롤,292
크림빵_카페모카크림빵 (대),403
크림빵_카페모카크림빵 (소),393
크림빵_크리미 크로칸 슈,272
크림빵_크리미크로칸슈,272
크림빵_크림듬뿍초코크림아몬드볼,400
크림빵_크림코르네,308
크림빵_티라미수 크림 데니쉬,345
크림빵_후레쉬연유크림,454
크림빵_후레쉬연유크림빵,417
크림빵_후레쉬크림빵,428
크림빵_후레쉬크림빵,411
크림빵_후레쉬크림샌드빵 (소),408
크림빵_후레쉬크림샌드빵,408
크림빵_단팥생크림빵,297
크림빵_단팥크림빵,289
크림빵_단호박 미니 붕어빵,275
크림빵_메론크림빵,322
크림빵_바닐라 우유 크림슈,326
크림빵_보슬보슬옥수수크림빵,344
크림빵_생크림메론크림빵,328
크림빵_슈크림 콩빵,357
크림빵_아이스슈,283
크림빵_연유크림브레드,271
크림빵_옥수수콘크림샌드,313
크림빵_왕구름크림빵,359
크림빵_우유버터브레드,383
크림빵_우유생크림빵,327
크림빵_인생 딸기생크림빵,329
크림빵_자색고구마 미니 붕어빵,294
크림빵_초코 미니 붕어빵,328
크림빵_초코 슈스틱,333
크림빵_추억의 고구마생크림빵,368
크림빵_치즈크림빵,349
크림빵_커스타드 크로칸 슈,427
크림빵_쿠키슈 땅콩크림,357
크림빵_쿠키슈 생크림,343
크림빵_쿠키슈 커스터드초코크림,427
크림빵_쿠키슈 커스터드크림,377
크림빵_쿠키슈 황치즈크림,386
크림빵_크림 치즈 크로칸 슈,449
크림빵_크림소금빵,450
크림빵_흑당크림브레드,268
타르트_까망베르치즈 타르트,314
타르트_뉴욕치즈타르트,390
타르트_리얼 다크 타르트,429
타르트_무화과타르트,476
타르트_미니 타르트 4종 세트,446
타르트_밀당 에그 타르트,400
타르트_소프트 에그타르트,330
타르트_씨앗타르트,417
타르트_아몬드타르트,426
타르트_에그 타르트,270
타르트_에그타르트,297
타르트_에그타르트,264
타르트_에그타르트,280
타르트_크림치즈 타르트,433
타르트_호두듬뿍타르트,430
타르트_호두타르트,426
타르트_패스트리에빠진에그푸딩,457
타르트_오렌지타르트,248
토스트_갈릭스틱토스트,378
토스트_갈릭치즈토스트,407
토스트_구운햄치즈 토스트,304
토스트_더블 버터 카야 토스트,335
토스트_마늘토스트,306
토스트_몬테크리스토 (H),262
토스트_스위트토스트,419
토스트_오믈렛토스트,269
토스트_인절미 카야 토스트,261
토스트_인절미 토스트,342
토스트_자색 고구마 카야 토스트,256
토스트_촉촉한 허니버터토스트,380
토스트_촉촉한햄치즈 토스트,253
토스트_카라멜버터토스트,332
토스트_카야 토스트,315
토스트_통버터 프렌치토스트,289
토스트_트리플 치즈 카야 토스트,273
토스트_페퍼로니 피자 토스트,282
토스트_햄 치즈 프렌치 토스트,312
토스트_햄치즈 스크램블 토스트,290
토스트_허니버터토스트,335
토스트_누텔라 바나나 토스트,208
토스트_전여친 생각 토스트,379
토스트_카야 버터치즈 반반 토스트,285
토스트_카야버터 토스트,321
토스트_카야치즈 토스트,249
파이/만주_베이컨 치즈 팟파이,269
파이/만주_블루베리 에그디쉬,264
파이/만주_이탈리안 에그디쉬,296
파이/만주_주상절리 파이,532
파이/만주_치킨 팟파이,253
파이/만주_플레인 에그디쉬,325
파이/만주_하트 파이,485
파이/만주_딸기잼롤파이,400
파이/만주_로스팅호두로더고소한호두파이 (조각),402
파이/만주_리프파이,493
파이/만주_미니고구마파이,374
파이/만주_미니딸기필링파이,397
파이/만주_미니애플파이,346
파이/만주_미니크림치즈파이,400
파이/만주_뽀미파이 애플파이,347
파이/만주_생크림 가득 파이,358
파이/만주_스노우 화이트 애플 파이,290
파이/만주_스틱파이,476
파이/만주_연유슈크림애플파이,332
파이/만주_크림치즈롤파이,412
파이/만주_클래식애플파이,313
파이/만주_파이만주,351
파이/만주_파이콘,514
파이/만주_호두파이,380
파이/만주_겹겹이딸기파이,394
파이/만주_다크초콜릿롤,417
파이/만주_달콤한딸기롤파이,371
파이/만주_달콤한딸기롤파이 (2개입),363
파이/만주_달콤한딸기롤파이 (3개입),366
파이/만주_달콤한딸기롤파이 (4개입),363
파이/만주_달콤한딸기롤파이 (5개입),365
파이/만주_링고파이,345
파이/만주_빨미까레 녹차,438
파이/만주_빨미까레 딸기,436
파이/만주_빨미까레 초코,455
파이/만주_빨미까레 쿠앤크,403
파이/만주_쌀콩만주,328
파이/만주_알밤파이만주,400
파이/만주_진한크림치즈롤파이,375
팥빵_단팥빵,308
팥빵_단팥빵,314
팥빵_단팥빵,274
팥빵_단팥빵,250
팥빵_단팥앙금롤브레드,330
팥빵_미강빵,307
팥빵_생크림 듬뿍이 단팥빵,280
팥빵_생크림단팥빵,271
팥빵_연유크림만난단팥빵,324
팥빵_완전소중한단팥빵,307
팥빵_우리쌀앙버터브레드 (H),252
팥빵_쫀득한 단팥빵,294
팥빵_호두가오독오독씹히는단팥빵,407
팥빵_호두과자,258
팥빵_호두과자,290
팥빵_호두단팥빵,261
팥빵_호밀찰보리빵,332
팥빵_단팥소보로빵,386
팥빵_미니붕어빵 통팥,291
팥빵_소보루단팥빵,356
팥빵_추억의 팥절미빵,273
팥빵_추억의팥과자,420
팥빵_추억의팥과자 (3개입),420
팥빵_추억의팥과자 (5개입),420
팥빵_팥 페스츄리 붕어빵,262
팥빵_호두과자,317
팥빵_호두통팥,362
페이스트리_64겹골든페스츄리,385
페이스트리_64겹페스트리,387
페이스트리_갈릭페스트리,351
페이스트리_낙엽페스트리,348
페이스트리_넛츠크림치즈크럼블페이스트리,555
페이스트리_딸기탑 마마츄리,241
페이스트리_라즈베리 퐁당 마마츄리,269
페이스트리_마카다미아 데니쉬,394
페이스트리_몽블랑 데니쉬,389
페이스트리_몽블랑 플레인,399
페이스트리_미니초코칩트위스트,409
페이스트리_밤패스트리,361
페이스트리_베이컨 포테이토 데니쉬,442
페이스트리_베이컨&치즈패스트리,424
페이스트리_블루베리 퐁당 마마츄리,266
페이스트리_블루베리품은 소보로 페스트리,441
페이스트리_비벼먹는 페스츄리 딸기,261
페이스트리_비벼먹는 페스츄리 초콜릿,398
페이스트리_뺑 오 쇼콜라,421
페이스트리_뺑오쇼콜라,457
페이스트리_생크림소보루페스트리,341
페이스트리_소세지 페스츄리,314
페이스트리_소시지 양파 페이스트리,316
페이스트리_소시지페스트리,356
페이스트리_슈크림데니쉬,358
페이스트리_스위트갈릭고구마페스츄리,317
페이스트리_스크류소시지,392
페이스트리_시나몬페스트리,411
페이스트리_에그베이컨페이스트리,365
페이스트리_오름 치즈 케이츄리,399
페이스트리_쟌슨빌소시지페이스트리,275
페이스트리_정통소시지데니쉬,351
페이스트리_쫀득한페스트리,327
페이스트리_초코 퐁당 마마츄리,327
페이스트리_치즈소시지페스츄리,355
페이스트리_콘 치즈 데니쉬,476
페이스트리_쿠인아망,286
페이스트리_퀸아망,415
페이스트리_팥절미 페이스트리,381
페이스트리_푀이테쇼콜라,350
페이스트리_햄감자말이페스트리,298
페이스트리_허니볼,277
페이스트리_허니치즈퐁당 마마츄리,319
페이스트리_현무암돌빵,421
페이스트리_회오리롱소시지패스트리,320
페이스트리_갈릭고구마페스츄리,329
페이스트리_롤링 페이스트리,383
페이스트리_미니소시지페스츄리,396
페이스트리_블루베리 크림치즈 페스츄리,392
페이스트리_스위트밤블랑,413
페이스트리_오렌지 페이스트리,277
페이스트리_오코노미야키 페이스트리,241
페이스트리_청포도 페이스트리,276
페이스트리_촉촉한몽블랑,397
페이스트리_크림치즈데니쉬,384
페이스트리_페이스트리 앙버터,449
페이스트리_프렌치뀐아망,485
프레즐_갈릭 프레즐,315
프레즐_고구마 프레즐,268
프레즐_도그 프레즐,167
프레즐_버터 프레첼,350
프레즐_불고기 프레즐,267
프레즐_시나몬슈가스틱,305
프레즐_시나몬슈가 프레즐,312
프레즐_아몬드스틱,338
프레즐_아몬드크림치즈스틱,298
프레즐_아몬드 프레즐,330
프레즐_어니언 프레즐,305
프레즐_오곡 프레즐,308
프레즐_오리지날 프레즐,321
프레즐_오리지널 프레즐,268
프레즐_오리지널스틱,342
프레즐_초코 프레즐,407
프레즐_커스타드 프레즐,378
프레즐_콘 샐러드 프레즐,215
프레즐_콘 프레즐,242
프레즐_크림치즈 프레즐,149
프레즐_크림치즈 프레즐,272
프레즐_크림치즈 프레즐,315
프레즐_크림치즈 프렛즐,253
프레즐_크림치즈스틱,297
프레즐_크림치즈 프레즐,253
프레즐_파마산허브 프레즐,312
프레즐_페퍼로니 프레즐,216
프레즐_페퍼로니 프레즐,340
프레즐_프레즐,253
프레즐_플레인 프레즐,268
프레즐_할라피뇨 도그 프레즐,243
프레즐_햄치즈 프레첼,285
프레즐_갈릭스틱,350
프레즐_압구정 프레첼,470
프레즐_어니언스틱,322
프레즐_크림치즈 프레즐,253
피자_샘스테이크 피자 골드스윗 (R),279
피자_샘스테이크 피자 석쇠 (L),278
피자_1988 피자 (L),255
피자_1992브로 피자 (L),277
피자_2in1(한우불고기+밤스위트골드) 피자 (L),272
피자_2in1(한우불고기+밤스위트골드) 피자 (F),258
피자_2in1(한우불고기+밤스위트골드) 피자 (R),279
피자_4색 피자 (L),342
피자_4색 피자 (R),271
피자_7번가스페셜 피자 골드스윗 (L),266
피자_7번가스페셜 피자 골드스윗 (R),265
피자_7번가스페셜 피자 리코타링 (L),266
피자_7번가스페셜 피자 리코타링 (R),267
피자_7번가스페셜 피자 석쇠 (L),261
피자_7번가스페셜 피자 석쇠 (R),261
피자_7번가스페셜 피자 씬도우 (L),278
피자_7번가스페셜 피자 씬도우 (R),264
피자_7번가스페셜 피자 치즈링 (L),259
피자_7번가스페셜 피자 치즈링 (R),257
피자_8비트 피자 오리지널 (M),275
피자_BBQ리얼 시카고 피자 (L),255
피자_BBQ불고기 피자 마니아 에어도우 (L),256
피자_BBQ불고기 피자 마니아 에어도우 (M),250
피자_BBQ불고기 피자 마니아 파마산엣지 (L),247
피자_BBQ불고기 피자 마니아 파마산엣지 (M),250
피자_가든스페셜 피자 (F),214
피자_가든스페셜 피자 (L),213
피자_가든스페셜 피자 (P),214
피자_가든스페셜 피자 (R),214
피자_갈릭 버터 쉬림프 피자 리치골드 (L),244
피자_갈릭 버터 쉬림프 피자 리치골드 (M),274
피자_갈릭 버터 쉬림프 피자 치즈크러스트 (L),241
피자_갈릭 버터 쉬림프 피자 치즈크러스트 (M),242
피자_갈릭베이컨체다치즈 피자 (L),188
피자_갈릭베이컨포테이토 피자 (L),245
피자_갈릭비프스테이크 피자 (L),208
피자_갈릭비프스테이크 피자 (M),197
피자_갈릭쉬림프 피자 (L),88
피자_갈릭쉬림프 피자 오리지널 (M),262
피자_갈릭스테이크쉬림프 피자 (L),147
